,macAddress,locationCoordinate_x,locationCoordinate_y,confidenceFactor,maxDetectedRssi,CMX_lastSeen,Real_Time,RMSE,Test_point
591,dc:a6:32:26:67:ab,10.797809,0.0,80,-58,2022-07-08T12:33:44.757+0100,2022-07-08 12:33:45,2.325550999999999,1
592,dc:a6:32:26:67:ab,10.797809,0.0,80,-58,2022-07-08T12:33:44.757+0100,2022-07-08 12:33:46,2.325550999999999,1
593,dc:a6:32:26:67:ab,9.995875,0.0,80,-59,2022-07-08T12:33:46.763+0100,2022-07-08 12:33:47,3.127485,1
594,dc:a6:32:26:67:ab,9.995875,0.0,80,-59,2022-07-08T12:33:46.763+0100,2022-07-08 12:33:48,3.127485,1
595,dc:a6:32:26:67:ab,12.825226,0.0,80,-57,2022-07-08T12:33:48.764+0100,2022-07-08 12:33:49,0.2981339999999992,1
596,dc:a6:32:26:67:ab,12.825226,0.0,80,-57,2022-07-08T12:33:48.764+0100,2022-07-08 12:33:50,0.2981339999999992,1
597,dc:a6:32:26:67:ab,12.815601,0.0,80,-58,2022-07-08T12:33:50.791+0100,2022-07-08 12:33:51,0.3077590000000008,1
598,dc:a6:32:26:67:ab,12.815601,0.0,80,-58,2022-07-08T12:33:50.791+0100,2022-07-08 12:33:52,0.3077590000000008,1
599,dc:a6:32:26:67:ab,13.6174135,0.0,80,-58,2022-07-08T12:33:52.801+0100,2022-07-08 12:33:53,0.4940534999999997,1
600,dc:a6:32:26:67:ab,15.214606,0.0,80,-58,2022-07-08T12:33:54.835+0100,2022-07-08 12:33:54,2.091246,1
601,dc:a6:32:26:67:ab,15.214606,0.0,80,-58,2022-07-08T12:33:54.835+0100,2022-07-08 12:33:55,2.091246,1
602,dc:a6:32:26:67:ab,17.598326,0.0,80,-57,2022-07-08T12:33:56.836+0100,2022-07-08 12:33:57,4.474966,1
603,dc:a6:32:26:67:ab,17.598326,0.0,80,-57,2022-07-08T12:33:56.836+0100,2022-07-08 12:33:58,4.474966,1
604,dc:a6:32:26:67:ab,14.808727,0.0,80,-58,2022-07-08T12:33:58.938+0100,2022-07-08 12:33:59,1.6853669999999994,1
605,dc:a6:32:26:67:ab,14.808727,0.0,80,-58,2022-07-08T12:33:58.938+0100,2022-07-08 12:34:00,1.6853669999999994,1
606,dc:a6:32:26:67:ab,16.79781,0.0,80,-57,2022-07-08T12:34:00.941+0100,2022-07-08 12:34:01,3.6744499999999984,1
