,macAddress,locationCoordinate_x,locationCoordinate_y,confidenceFactor,maxDetectedRssi,CMX_lastSeen,Real_Time,RMSE,Test_point
2204,f4:02:28:5a:28:63,62.654945,31.725864,56,-68,2022-07-08T14:37:32.637+0100,2022-07-08 14:43:14,49.83371280152584,3
2205,f4:02:28:5a:28:63,62.654945,31.725864,56,-68,2022-07-08T14:37:32.637+0100,2022-07-08 14:43:15,49.83371280152584,3
2206,f4:02:28:5a:28:63,62.654945,31.725864,56,-68,2022-07-08T14:37:32.637+0100,2022-07-08 14:43:16,49.83371280152584,3
2207,f4:02:28:5a:28:63,62.654945,31.725864,56,-68,2022-07-08T14:37:32.637+0100,2022-07-08 14:43:17,49.83371280152584,3
2208,f4:02:28:5a:28:63,62.654945,31.725864,56,-68,2022-07-08T14:37:32.637+0100,2022-07-08 14:43:19,49.83371280152584,3
2209,f4:02:28:5a:28:63,62.654945,31.725864,56,-68,2022-07-08T14:37:32.637+0100,2022-07-08 14:43:20,49.83371280152584,3
2210,f4:02:28:5a:28:63,62.654945,31.725864,56,-68,2022-07-08T14:37:32.637+0100,2022-07-08 14:43:21,49.83371280152584,3
2211,f4:02:28:5a:28:63,62.654945,31.725864,56,-68,2022-07-08T14:37:32.637+0100,2022-07-08 14:43:22,49.83371280152584,3
2212,f4:02:28:5a:28:63,62.654945,31.725864,56,-68,2022-07-08T14:37:32.637+0100,2022-07-08 14:43:23,49.83371280152584,3
2213,f4:02:28:5a:28:63,62.654945,31.725864,56,-68,2022-07-08T14:37:32.637+0100,2022-07-08 14:43:24,49.83371280152584,3
2214,f4:02:28:5a:28:63,62.654945,31.725864,56,-68,2022-07-08T14:37:32.637+0100,2022-07-08 14:43:25,49.83371280152584,3
2215,f4:02:28:5a:28:63,62.654945,31.725864,56,-68,2022-07-08T14:37:32.637+0100,2022-07-08 14:43:26,49.83371280152584,3
2216,f4:02:28:5a:28:63,62.654945,31.725864,56,-68,2022-07-08T14:37:32.637+0100,2022-07-08 14:43:27,49.83371280152584,3
2217,f4:02:28:5a:28:63,62.654945,31.725864,56,-68,2022-07-08T14:37:32.637+0100,2022-07-08 14:43:28,49.83371280152584,3
2218,f4:02:28:5a:28:63,62.654945,31.725864,56,-68,2022-07-08T14:37:32.637+0100,2022-07-08 14:43:29,49.83371280152584,3
2219,f4:02:28:5a:28:63,62.654945,31.725864,56,-68,2022-07-08T14:37:32.637+0100,2022-07-08 14:43:31,49.83371280152584,3
2220,f4:02:28:5a:28:63,62.654945,31.725864,56,-68,2022-07-08T14:37:32.637+0100,2022-07-08 14:43:32,49.83371280152584,3
2221,f4:02:28:5a:28:63,62.654945,31.725864,56,-68,2022-07-08T14:37:32.637+0100,2022-07-08 14:43:33,49.83371280152584,3
2222,f4:02:28:5a:28:63,62.654945,31.725864,56,-68,2022-07-08T14:37:32.637+0100,2022-07-08 14:43:34,49.83371280152584,3
2223,f4:02:28:5a:28:63,62.654945,31.725864,56,-68,2022-07-08T14:37:32.637+0100,2022-07-08 14:43:35,49.83371280152584,3
2224,f4:02:28:5a:28:63,62.654945,31.725864,56,-68,2022-07-08T14:37:32.637+0100,2022-07-08 14:43:36,49.83371280152584,3
2225,f4:02:28:5a:28:63,62.654945,31.725864,56,-68,2022-07-08T14:37:32.637+0100,2022-07-08 14:43:37,49.83371280152584,3
2226,f4:02:28:5a:28:63,62.654945,31.725864,56,-68,2022-07-08T14:37:32.637+0100,2022-07-08 14:43:38,49.83371280152584,3
2227,f4:02:28:5a:28:63,62.654945,31.725864,56,-68,2022-07-08T14:37:32.637+0100,2022-07-08 14:43:39,49.83371280152584,3
2228,f4:02:28:5a:28:63,62.654945,31.725864,56,-68,2022-07-08T14:37:32.637+0100,2022-07-08 14:43:40,49.83371280152584,3
