,macAddress,locationCoordinate_x,locationCoordinate_y,confidenceFactor,maxDetectedRssi,CMX_lastSeen,Real_Time,RMSE,Test_point
12507,dc:a6:32:26:67:ab,43.7,44.02,88,-50,2022-07-11T11:54:31.417+0100,2022-07-11 11:54:33,9.947177641924364,14
12508,dc:a6:32:26:67:ab,43.7,44.02,96,-50,2022-07-11T11:54:33.466+0100,2022-07-11 11:54:34,9.947177641924364,14
12509,dc:a6:32:26:67:ab,36.416668,44.02,88,-46,2022-07-11T11:54:35.484+0100,2022-07-11 11:54:35,16.735720897122537,14
12510,dc:a6:32:26:67:ab,36.416668,44.02,88,-46,2022-07-11T11:54:35.484+0100,2022-07-11 11:54:36,16.735720897122537,14
12511,dc:a6:32:26:67:ab,36.416668,44.02,80,-50,2022-07-11T11:54:37.527+0100,2022-07-11 11:54:37,16.735720897122537,14
12512,dc:a6:32:26:67:ab,36.416668,44.02,80,-50,2022-07-11T11:54:37.527+0100,2022-07-11 11:54:38,16.735720897122537,14
12513,dc:a6:32:26:67:ab,43.7,44.02,80,-48,2022-07-11T11:54:39.599+0100,2022-07-11 11:54:39,9.947177641924364,14
12514,dc:a6:32:26:67:ab,43.7,44.02,80,-48,2022-07-11T11:54:39.599+0100,2022-07-11 11:54:40,9.947177641924364,14
12515,dc:a6:32:26:67:ab,50.983337,44.02,80,-48,2022-07-11T11:54:41.623+0100,2022-07-11 11:54:41,4.888984258208347,14
12516,dc:a6:32:26:67:ab,50.983337,44.02,80,-48,2022-07-11T11:54:41.623+0100,2022-07-11 11:54:43,4.888984258208347,14
12517,dc:a6:32:26:67:ab,58.26667,44.02,80,-48,2022-07-11T11:54:43.619+0100,2022-07-11 11:54:44,7.412957617530266,14
12518,dc:a6:32:26:67:ab,58.26667,44.02,80,-48,2022-07-11T11:54:43.619+0100,2022-07-11 11:54:45,7.412957617530266,14
12519,dc:a6:32:26:67:ab,58.26667,44.02,80,-47,2022-07-11T11:54:45.646+0100,2022-07-11 11:54:46,7.412957617530266,14
12520,dc:a6:32:26:67:ab,58.26667,44.02,80,-47,2022-07-11T11:54:45.646+0100,2022-07-11 11:54:47,7.412957617530266,14
12521,dc:a6:32:26:67:ab,58.26667,44.02,80,-48,2022-07-11T11:54:47.674+0100,2022-07-11 11:54:48,7.412957617530266,14
12522,dc:a6:32:26:67:ab,58.26667,44.02,80,-51,2022-07-11T11:54:49.674+0100,2022-07-11 11:54:49,7.412957617530266,14
12523,dc:a6:32:26:67:ab,58.26667,44.02,80,-51,2022-07-11T11:54:49.674+0100,2022-07-11 11:54:50,7.412957617530266,14
12524,dc:a6:32:26:67:ab,58.26667,44.02,80,-51,2022-07-11T11:54:51.724+0100,2022-07-11 11:54:51,7.412957617530266,14
12525,dc:a6:32:26:67:ab,58.26667,44.02,80,-51,2022-07-11T11:54:51.724+0100,2022-07-11 11:54:53,7.412957617530266,14
12526,dc:a6:32:26:67:ab,58.26667,44.02,80,-47,2022-07-11T11:54:53.726+0100,2022-07-11 11:54:54,7.412957617530266,14
12527,dc:a6:32:26:67:ab,58.26667,44.02,80,-47,2022-07-11T11:54:53.726+0100,2022-07-11 11:54:55,7.412957617530266,14
12528,dc:a6:32:26:67:ab,58.26667,44.02,80,-47,2022-07-11T11:54:55.768+0100,2022-07-11 11:54:56,7.412957617530266,14
12529,dc:a6:32:26:67:ab,58.26667,44.02,80,-47,2022-07-11T11:54:57.799+0100,2022-07-11 11:54:58,7.412957617530266,14
12530,dc:a6:32:26:67:ab,58.26667,44.02,80,-47,2022-07-11T11:54:57.799+0100,2022-07-11 11:54:59,7.412957617530266,14
12531,dc:a6:32:26:67:ab,58.26667,44.02,80,-47,2022-07-11T11:54:59.871+0100,2022-07-11 11:55:00,7.412957617530266,14
12532,dc:a6:32:26:67:ab,58.26667,44.02,80,-48,2022-07-11T11:55:01.880+0100,2022-07-11 11:55:01,7.412957617530266,14
12533,dc:a6:32:26:67:ab,58.26667,44.02,80,-48,2022-07-11T11:55:01.880+0100,2022-07-11 11:55:02,7.412957617530266,14
12534,dc:a6:32:26:67:ab,58.26667,44.02,80,-47,2022-07-11T11:55:03.983+0100,2022-07-11 11:55:04,7.412957617530266,14
12535,dc:a6:32:26:67:ab,58.26667,44.02,80,-47,2022-07-11T11:55:03.983+0100,2022-07-11 11:55:05,7.412957617530266,14
12536,dc:a6:32:26:67:ab,58.26667,44.02,80,-47,2022-07-11T11:55:06.042+0100,2022-07-11 11:55:06,7.412957617530266,14
12537,dc:a6:32:26:67:ab,58.26667,44.02,80,-47,2022-07-11T11:55:06.042+0100,2022-07-11 11:55:07,7.412957617530266,14
12538,dc:a6:32:26:67:ab,58.26667,44.02,80,-47,2022-07-11T11:55:08.043+0100,2022-07-11 11:55:08,7.412957617530266,14
12539,dc:a6:32:26:67:ab,58.26667,44.02,80,-47,2022-07-11T11:55:08.043+0100,2022-07-11 11:55:09,7.412957617530266,14
12540,dc:a6:32:26:67:ab,58.26667,44.02,80,-46,2022-07-11T11:55:10.053+0100,2022-07-11 11:55:10,7.412957617530266,14
12541,dc:a6:32:26:67:ab,58.26667,44.02,80,-46,2022-07-11T11:55:10.053+0100,2022-07-11 11:55:11,7.412957617530266,14
12542,dc:a6:32:26:67:ab,58.26667,44.02,80,-53,2022-07-11T11:55:12.047+0100,2022-07-11 11:55:13,7.412957617530266,14
12543,dc:a6:32:26:67:ab,58.26667,44.02,80,-46,2022-07-11T11:55:14.050+0100,2022-07-11 11:55:14,7.412957617530266,14
12544,dc:a6:32:26:67:ab,58.26667,44.02,80,-46,2022-07-11T11:55:14.050+0100,2022-07-11 11:55:15,7.412957617530266,14
12545,dc:a6:32:26:67:ab,50.983337,44.02,80,-50,2022-07-11T11:55:16.060+0100,2022-07-11 11:55:16,4.888984258208347,14
12546,dc:a6:32:26:67:ab,50.983337,44.02,80,-50,2022-07-11T11:55:16.060+0100,2022-07-11 11:55:17,4.888984258208347,14
12547,dc:a6:32:26:67:ab,50.983337,44.02,80,-47,2022-07-11T11:55:18.067+0100,2022-07-11 11:55:18,4.888984258208347,14
12548,dc:a6:32:26:67:ab,50.983337,44.02,80,-47,2022-07-11T11:55:18.067+0100,2022-07-11 11:55:19,4.888984258208347,14
12549,dc:a6:32:26:67:ab,50.983337,44.02,80,-47,2022-07-11T11:55:20.095+0100,2022-07-11 11:55:20,4.888984258208347,14
12550,dc:a6:32:26:67:ab,50.983337,44.02,80,-47,2022-07-11T11:55:20.095+0100,2022-07-11 11:55:21,4.888984258208347,14
12551,dc:a6:32:26:67:ab,58.26667,44.02,80,-46,2022-07-11T11:55:22.259+0100,2022-07-11 11:55:23,7.412957617530266,14
