,macAddress,locationCoordinate_x,locationCoordinate_y,confidenceFactor,maxDetectedRssi,CMX_lastSeen,Real_Time,RMSE,Test_point,associated,locComputeType
24195,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:43:49,36.44807000582233,25,True,RSSI
24196,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:43:50,36.44807000582233,25,True,RSSI
24197,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:43:51,36.44807000582233,25,True,RSSI
24198,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:43:52,36.44807000582233,25,True,RSSI
24199,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:43:53,36.44807000582233,25,True,RSSI
24200,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:43:55,36.44807000582233,25,True,RSSI
24201,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:43:56,36.44807000582233,25,True,RSSI
24202,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:43:57,36.44807000582233,25,True,RSSI
24203,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:43:58,36.44807000582233,25,True,RSSI
24204,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:43:59,36.44807000582233,25,True,RSSI
24205,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:00,36.44807000582233,25,True,RSSI
24206,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:01,36.44807000582233,25,True,RSSI
24207,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:02,36.44807000582233,25,True,RSSI
24208,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:03,36.44807000582233,25,True,RSSI
24209,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:05,36.44807000582233,25,True,RSSI
24210,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:06,36.44807000582233,25,True,RSSI
24211,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:07,36.44807000582233,25,True,RSSI
24212,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:08,36.44807000582233,25,True,RSSI
24213,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:09,36.44807000582233,25,True,RSSI
24214,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:10,36.44807000582233,25,True,RSSI
24215,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:11,36.44807000582233,25,True,RSSI
24216,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:12,36.44807000582233,25,True,RSSI
24217,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:13,36.44807000582233,25,True,RSSI
24218,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:14,36.44807000582233,25,True,RSSI
24219,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:15,36.44807000582233,25,True,RSSI
24220,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:17,36.44807000582233,25,True,RSSI
24221,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:18,36.44807000582233,25,True,RSSI
24222,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:19,36.44807000582233,25,True,RSSI
24223,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:20,36.44807000582233,25,True,RSSI
24224,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:21,36.44807000582233,25,True,RSSI
24225,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:22,36.44807000582233,25,True,RSSI
24226,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:23,36.44807000582233,25,True,RSSI
24227,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:24,36.44807000582233,25,True,RSSI
24228,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:25,36.44807000582233,25,True,RSSI
24229,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:27,36.44807000582233,25,True,RSSI
24230,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:28,36.44807000582233,25,True,RSSI
24231,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:29,36.44807000582233,25,True,RSSI
24232,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:30,36.44807000582233,25,True,RSSI
24233,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:31,36.44807000582233,25,True,RSSI
24234,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:32,36.44807000582233,25,True,RSSI
24235,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:33,36.44807000582233,25,True,RSSI
24236,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:34,36.44807000582233,25,True,RSSI
24237,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:35,36.44807000582233,25,True,RSSI
24238,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:36,36.44807000582233,25,True,RSSI
24239,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:38,36.44807000582233,25,True,RSSI
24240,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:39,36.44807000582233,25,True,RSSI
24241,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:40,36.44807000582233,25,True,RSSI
24242,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:41,36.44807000582233,25,True,RSSI
24243,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:42,36.44807000582233,25,True,RSSI
24244,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:43,36.44807000582233,25,True,RSSI
24245,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:44,36.44807000582233,25,True,RSSI
24246,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:45,36.44807000582233,25,True,RSSI
24247,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:46,36.44807000582233,25,True,RSSI
24248,f4:02:28:5a:28:63,81.71463,24.291885,16,-64,2022-07-20T16:42:48.147+0100,2022-07-20 16:44:48,36.44807000582233,25,True,RSSI
24249,f4:02:28:5a:28:63,75.048935,35.92874,16,-65,2022-07-20T16:44:48.852+0100,2022-07-20 16:44:49,44.136351226437206,25,True,RSSI
24250,f4:02:28:5a:28:63,75.048935,35.92874,16,-65,2022-07-20T16:44:48.852+0100,2022-07-20 16:44:50,44.136351226437206,25,True,RSSI
24251,f4:02:28:5a:28:63,75.048935,35.92874,16,-65,2022-07-20T16:44:48.852+0100,2022-07-20 16:44:51,44.136351226437206,25,True,RSSI
24252,f4:02:28:5a:28:63,75.048935,35.92874,16,-65,2022-07-20T16:44:48.852+0100,2022-07-20 16:44:52,44.136351226437206,25,True,RSSI
24253,f4:02:28:5a:28:63,75.048935,35.92874,16,-65,2022-07-20T16:44:48.852+0100,2022-07-20 16:44:53,44.136351226437206,25,True,RSSI
24254,f4:02:28:5a:28:63,75.048935,35.92874,16,-65,2022-07-20T16:44:48.852+0100,2022-07-20 16:44:54,44.136351226437206,25,True,RSSI
24255,f4:02:28:5a:28:63,75.048935,35.92874,16,-65,2022-07-20T16:44:48.852+0100,2022-07-20 16:44:55,44.136351226437206,25,True,RSSI
24256,f4:02:28:5a:28:63,75.048935,35.92874,16,-65,2022-07-20T16:44:48.852+0100,2022-07-20 16:44:56,44.136351226437206,25,True,RSSI
24257,f4:02:28:5a:28:63,75.048935,35.92874,16,-65,2022-07-20T16:44:48.852+0100,2022-07-20 16:44:57,44.136351226437206,25,True,RSSI
24258,f4:02:28:5a:28:63,75.048935,35.92874,16,-65,2022-07-20T16:44:48.852+0100,2022-07-20 16:44:59,44.136351226437206,25,True,RSSI
24259,f4:02:28:5a:28:63,75.048935,35.92874,16,-65,2022-07-20T16:44:48.852+0100,2022-07-20 16:45:00,44.136351226437206,25,True,RSSI
