,macAddress,locationCoordinate_x,locationCoordinate_y,confidenceFactor,maxDetectedRssi,CMX_lastSeen,Real_Time,RMSE,Test_point,associated,locComputeType
20270,dc:a6:32:26:67:ab,26.871824,39.12057,80,-79,2022-07-14T15:52:02.559+0100,2022-07-14 16:00:23,69.99839624406059,21,True,RSSI
20271,dc:a6:32:26:67:ab,26.871824,39.12057,80,-79,2022-07-14T15:52:02.559+0100,2022-07-14 16:00:24,69.99839624406059,21,True,RSSI
20272,dc:a6:32:26:67:ab,26.871824,39.12057,80,-79,2022-07-14T15:52:02.559+0100,2022-07-14 16:00:25,69.99839624406059,21,True,RSSI
20273,dc:a6:32:26:67:ab,26.871824,39.12057,80,-79,2022-07-14T15:52:02.559+0100,2022-07-14 16:00:26,69.99839624406059,21,True,RSSI
20274,dc:a6:32:26:67:ab,26.871824,39.12057,80,-79,2022-07-14T15:52:02.559+0100,2022-07-14 16:00:27,69.99839624406059,21,True,RSSI
20275,dc:a6:32:26:67:ab,26.871824,39.12057,80,-79,2022-07-14T15:52:02.559+0100,2022-07-14 16:00:28,69.99839624406059,21,True,RSSI
20276,dc:a6:32:26:67:ab,26.871824,39.12057,80,-79,2022-07-14T15:52:02.559+0100,2022-07-14 16:00:29,69.99839624406059,21,True,RSSI
20277,dc:a6:32:26:67:ab,26.871824,39.12057,80,-79,2022-07-14T15:52:02.559+0100,2022-07-14 16:00:31,69.99839624406059,21,True,RSSI
20278,dc:a6:32:26:67:ab,26.871824,39.12057,80,-79,2022-07-14T15:52:02.559+0100,2022-07-14 16:00:32,69.99839624406059,21,True,RSSI
20279,dc:a6:32:26:67:ab,26.871824,39.12057,80,-79,2022-07-14T15:52:02.559+0100,2022-07-14 16:00:33,69.99839624406059,21,True,RSSI
20280,dc:a6:32:26:67:ab,26.871824,39.12057,80,-79,2022-07-14T15:52:02.559+0100,2022-07-14 16:00:34,69.99839624406059,21,True,RSSI
20281,dc:a6:32:26:67:ab,26.871824,39.12057,80,-79,2022-07-14T15:52:02.559+0100,2022-07-14 16:00:35,69.99839624406059,21,True,RSSI
20282,dc:a6:32:26:67:ab,26.871824,39.12057,80,-79,2022-07-14T15:52:02.559+0100,2022-07-14 16:00:36,69.99839624406059,21,True,RSSI
20283,dc:a6:32:26:67:ab,26.871824,39.12057,80,-79,2022-07-14T15:52:02.559+0100,2022-07-14 16:00:37,69.99839624406059,21,True,RSSI
