,macAddress,locationCoordinate_x,locationCoordinate_y,confidenceFactor,maxDetectedRssi,CMX_lastSeen,Real_Time,RMSE,Test_point,associated,locComputeType
25313,f4:02:28:5a:28:63,95.65426,31.249166,16,-69,2022-07-20T13:06:22.657+0100,2022-07-20 13:06:29,28.858549528866423,26,True,RSSI
25314,f4:02:28:5a:28:63,95.65426,31.249166,16,-69,2022-07-20T13:06:22.657+0100,2022-07-20 13:06:30,28.858549528866423,26,True,RSSI
25315,f4:02:28:5a:28:63,95.65426,31.249166,16,-69,2022-07-20T13:06:22.657+0100,2022-07-20 13:06:31,28.858549528866423,26,True,RSSI
25316,f4:02:28:5a:28:63,95.65426,31.249166,16,-69,2022-07-20T13:06:22.657+0100,2022-07-20 13:06:33,28.858549528866423,26,True,RSSI
25317,f4:02:28:5a:28:63,95.65426,31.249166,16,-69,2022-07-20T13:06:22.657+0100,2022-07-20 13:06:34,28.858549528866423,26,True,RSSI
25318,f4:02:28:5a:28:63,95.65426,31.249166,16,-69,2022-07-20T13:06:22.657+0100,2022-07-20 13:06:35,28.858549528866423,26,True,RSSI
25319,f4:02:28:5a:28:63,95.65426,31.249166,16,-69,2022-07-20T13:06:22.657+0100,2022-07-20 13:06:36,28.858549528866423,26,True,RSSI
25320,f4:02:28:5a:28:63,95.65426,31.249166,16,-69,2022-07-20T13:06:22.657+0100,2022-07-20 13:06:37,28.858549528866423,26,True,RSSI
25321,f4:02:28:5a:28:63,95.65426,31.249166,16,-69,2022-07-20T13:06:22.657+0100,2022-07-20 13:06:38,28.858549528866423,26,True,RSSI
25322,f4:02:28:5a:28:63,95.65426,31.249166,16,-69,2022-07-20T13:06:22.657+0100,2022-07-20 13:06:39,28.858549528866423,26,True,RSSI
25323,f4:02:28:5a:28:63,95.65426,31.249166,16,-69,2022-07-20T13:06:22.657+0100,2022-07-20 13:06:40,28.858549528866423,26,True,RSSI
25324,f4:02:28:5a:28:63,95.65426,31.249166,16,-69,2022-07-20T13:06:22.657+0100,2022-07-20 13:06:41,28.858549528866423,26,True,RSSI
25325,f4:02:28:5a:28:63,95.65426,31.249166,16,-69,2022-07-20T13:06:22.657+0100,2022-07-20 13:06:42,28.858549528866423,26,True,RSSI
25326,f4:02:28:5a:28:63,95.65426,31.249166,16,-69,2022-07-20T13:06:22.657+0100,2022-07-20 13:06:43,28.858549528866423,26,True,RSSI
25327,f4:02:28:5a:28:63,95.65426,31.249166,16,-69,2022-07-20T13:06:22.657+0100,2022-07-20 13:06:44,28.858549528866423,26,True,RSSI
25328,f4:02:28:5a:28:63,95.65426,31.249166,16,-69,2022-07-20T13:06:22.657+0100,2022-07-20 13:06:45,28.858549528866423,26,True,RSSI
25329,f4:02:28:5a:28:63,95.65426,31.249166,16,-69,2022-07-20T13:06:22.657+0100,2022-07-20 13:06:47,28.858549528866423,26,True,RSSI
25330,f4:02:28:5a:28:63,95.65426,31.249166,16,-69,2022-07-20T13:06:22.657+0100,2022-07-20 13:06:48,28.858549528866423,26,True,RSSI
25331,f4:02:28:5a:28:63,95.65426,31.249166,16,-69,2022-07-20T13:06:22.657+0100,2022-07-20 13:06:49,28.858549528866423,26,True,RSSI
25332,f4:02:28:5a:28:63,95.65426,31.249166,16,-69,2022-07-20T13:06:22.657+0100,2022-07-20 13:06:50,28.858549528866423,26,True,RSSI
25333,f4:02:28:5a:28:63,95.65426,31.249166,16,-69,2022-07-20T13:06:22.657+0100,2022-07-20 13:06:51,28.858549528866423,26,True,RSSI
25334,f4:02:28:5a:28:63,95.65426,31.249166,16,-69,2022-07-20T13:06:22.657+0100,2022-07-20 13:06:52,28.858549528866423,26,True,RSSI
25335,f4:02:28:5a:28:63,95.65426,31.249166,16,-69,2022-07-20T13:06:22.657+0100,2022-07-20 13:06:53,28.858549528866423,26,True,RSSI
25336,f4:02:28:5a:28:63,95.65426,31.249166,16,-69,2022-07-20T13:06:22.657+0100,2022-07-20 13:06:54,28.858549528866423,26,True,RSSI
25337,f4:02:28:5a:28:63,95.65426,31.249166,16,-69,2022-07-20T13:06:22.657+0100,2022-07-20 13:06:55,28.858549528866423,26,True,RSSI
25338,f4:02:28:5a:28:63,95.65426,31.249166,16,-69,2022-07-20T13:06:22.657+0100,2022-07-20 13:06:56,28.858549528866423,26,True,RSSI
25339,f4:02:28:5a:28:63,95.65426,31.249166,16,-69,2022-07-20T13:06:22.657+0100,2022-07-20 13:06:57,28.858549528866423,26,True,RSSI
25340,f4:02:28:5a:28:63,95.65426,31.249166,16,-69,2022-07-20T13:06:22.657+0100,2022-07-20 13:06:58,28.858549528866423,26,True,RSSI
25341,f4:02:28:5a:28:63,95.65426,31.249166,16,-69,2022-07-20T13:06:22.657+0100,2022-07-20 13:07:00,28.858549528866423,26,True,RSSI
25342,f4:02:28:5a:28:63,95.65426,31.249166,16,-69,2022-07-20T13:06:22.657+0100,2022-07-20 13:07:01,28.858549528866423,26,True,RSSI
25343,f4:02:28:5a:28:63,95.65426,31.249166,16,-69,2022-07-20T13:06:22.657+0100,2022-07-20 13:07:02,28.858549528866423,26,True,RSSI
25344,f4:02:28:5a:28:63,95.65426,31.249166,16,-69,2022-07-20T13:06:22.657+0100,2022-07-20 13:07:03,28.858549528866423,26,True,RSSI
25345,f4:02:28:5a:28:63,95.65426,31.249166,16,-69,2022-07-20T13:06:22.657+0100,2022-07-20 13:07:04,28.858549528866423,26,True,RSSI
25346,f4:02:28:5a:28:63,95.65426,31.249166,16,-69,2022-07-20T13:06:22.657+0100,2022-07-20 13:07:05,28.858549528866423,26,True,RSSI
