,macAddress,locationCoordinate_x,locationCoordinate_y,confidenceFactor,maxDetectedRssi,CMX_lastSeen,Real_Time,RMSE,Test_point,associated,locComputeType
21393,dc:a6:32:26:67:ab,83.34079,10.032624,32,-57,2022-07-14T16:26:16.222+0100,2022-07-14 16:26:25,18.317582693961448,22,True,RSSI
21394,dc:a6:32:26:67:ab,83.34079,10.032624,32,-57,2022-07-14T16:26:16.222+0100,2022-07-14 16:26:26,18.317582693961448,22,True,RSSI
21395,dc:a6:32:26:67:ab,83.34079,10.032624,32,-57,2022-07-14T16:26:16.222+0100,2022-07-14 16:26:27,18.317582693961448,22,True,RSSI
21396,dc:a6:32:26:67:ab,83.34079,10.032624,32,-57,2022-07-14T16:26:16.222+0100,2022-07-14 16:26:28,18.317582693961448,22,True,RSSI
21397,dc:a6:32:26:67:ab,83.34079,10.032624,32,-57,2022-07-14T16:26:16.222+0100,2022-07-14 16:26:29,18.317582693961448,22,True,RSSI
21398,dc:a6:32:26:67:ab,83.34079,10.032624,32,-57,2022-07-14T16:26:16.222+0100,2022-07-14 16:26:30,18.317582693961448,22,True,RSSI
21399,dc:a6:32:26:67:ab,83.34079,10.032624,32,-57,2022-07-14T16:26:16.222+0100,2022-07-14 16:26:31,18.317582693961448,22,True,RSSI
21400,dc:a6:32:26:67:ab,83.34079,10.032624,32,-57,2022-07-14T16:26:16.222+0100,2022-07-14 16:26:32,18.317582693961448,22,True,RSSI
21401,dc:a6:32:26:67:ab,83.34079,10.032624,32,-57,2022-07-14T16:26:16.222+0100,2022-07-14 16:26:33,18.317582693961448,22,True,RSSI
21402,dc:a6:32:26:67:ab,83.34079,10.032624,32,-57,2022-07-14T16:26:16.222+0100,2022-07-14 16:26:34,18.317582693961448,22,True,RSSI
21403,dc:a6:32:26:67:ab,83.34079,10.032624,32,-57,2022-07-14T16:26:16.222+0100,2022-07-14 16:26:36,18.317582693961448,22,True,RSSI
21404,dc:a6:32:26:67:ab,83.34079,10.032624,32,-57,2022-07-14T16:26:16.222+0100,2022-07-14 16:26:37,18.317582693961448,22,True,RSSI
21405,dc:a6:32:26:67:ab,83.34079,10.032624,32,-57,2022-07-14T16:26:16.222+0100,2022-07-14 16:26:38,18.317582693961448,22,True,RSSI
21406,dc:a6:32:26:67:ab,83.34079,10.032624,32,-57,2022-07-14T16:26:16.222+0100,2022-07-14 16:26:39,18.317582693961448,22,True,RSSI
