,macAddress,locationCoordinate_x,locationCoordinate_y,confidenceFactor,maxDetectedRssi,CMX_lastSeen,Real_Time,RMSE,Test_point
8718,f4:02:28:5a:28:63,61.334404,33.86218,32,-58,2022-07-11T10:57:20.485+0100,2022-07-11 10:57:42,23.24708067238929,10
8719,f4:02:28:5a:28:63,61.334404,33.86218,32,-58,2022-07-11T10:57:20.485+0100,2022-07-11 10:57:43,23.24708067238929,10
8720,f4:02:28:5a:28:63,61.334404,33.86218,32,-58,2022-07-11T10:57:20.485+0100,2022-07-11 10:57:44,23.24708067238929,10
8721,f4:02:28:5a:28:63,61.334404,33.86218,32,-58,2022-07-11T10:57:20.485+0100,2022-07-11 10:57:45,23.24708067238929,10
8722,f4:02:28:5a:28:63,61.334404,33.86218,32,-58,2022-07-11T10:57:20.485+0100,2022-07-11 10:57:47,23.24708067238929,10
8723,f4:02:28:5a:28:63,61.334404,33.86218,32,-58,2022-07-11T10:57:20.485+0100,2022-07-11 10:57:48,23.24708067238929,10
8724,f4:02:28:5a:28:63,61.334404,33.86218,32,-58,2022-07-11T10:57:20.485+0100,2022-07-11 10:57:49,23.24708067238929,10
8725,f4:02:28:5a:28:63,61.334404,33.86218,32,-58,2022-07-11T10:57:20.485+0100,2022-07-11 10:57:50,23.24708067238929,10
8726,f4:02:28:5a:28:63,61.334404,33.86218,32,-58,2022-07-11T10:57:20.485+0100,2022-07-11 10:57:51,23.24708067238929,10
8727,f4:02:28:5a:28:63,61.334404,33.86218,32,-58,2022-07-11T10:57:20.485+0100,2022-07-11 10:57:52,23.24708067238929,10
8728,f4:02:28:5a:28:63,61.334404,33.86218,32,-58,2022-07-11T10:57:20.485+0100,2022-07-11 10:57:53,23.24708067238929,10
8729,f4:02:28:5a:28:63,61.334404,33.86218,32,-58,2022-07-11T10:57:20.485+0100,2022-07-11 10:57:54,23.24708067238929,10
8730,f4:02:28:5a:28:63,61.334404,33.86218,32,-58,2022-07-11T10:57:20.485+0100,2022-07-11 10:57:55,23.24708067238929,10
8731,f4:02:28:5a:28:63,61.334404,33.86218,32,-58,2022-07-11T10:57:20.485+0100,2022-07-11 10:57:57,23.24708067238929,10
8732,f4:02:28:5a:28:63,61.334404,33.86218,32,-58,2022-07-11T10:57:20.485+0100,2022-07-11 10:57:58,23.24708067238929,10
8733,f4:02:28:5a:28:63,61.334404,33.86218,32,-58,2022-07-11T10:57:20.485+0100,2022-07-11 10:57:59,23.24708067238929,10
8734,f4:02:28:5a:28:63,61.334404,33.86218,32,-58,2022-07-11T10:57:20.485+0100,2022-07-11 10:58:00,23.24708067238929,10
8735,f4:02:28:5a:28:63,61.334404,33.86218,32,-58,2022-07-11T10:57:20.485+0100,2022-07-11 10:58:01,23.24708067238929,10
