,macAddress,locationCoordinate_x,locationCoordinate_y,confidenceFactor,maxDetectedRssi,CMX_lastSeen,Real_Time,RMSE,Test_point,associated,locComputeType
15245,f4:02:28:5a:28:63,22.64858,33.360306,48,-69,2022-07-14T12:02:40.781+0100,2022-07-14 12:03:18,43.38646463471616,17,True,RSSI
15246,f4:02:28:5a:28:63,22.64858,33.360306,48,-69,2022-07-14T12:02:40.781+0100,2022-07-14 12:03:19,43.38646463471616,17,True,RSSI
15247,f4:02:28:5a:28:63,22.64858,33.360306,48,-69,2022-07-14T12:02:40.781+0100,2022-07-14 12:03:20,43.38646463471616,17,True,RSSI
15248,f4:02:28:5a:28:63,22.64858,33.360306,48,-69,2022-07-14T12:02:40.781+0100,2022-07-14 12:03:21,43.38646463471616,17,True,RSSI
15249,f4:02:28:5a:28:63,22.64858,33.360306,48,-69,2022-07-14T12:02:40.781+0100,2022-07-14 12:03:22,43.38646463471616,17,True,RSSI
15250,f4:02:28:5a:28:63,61.906693,35.057594,24,-51,2022-07-14T12:03:23.442+0100,2022-07-14 12:03:23,5.688798594751356,17,True,RSSI
15251,f4:02:28:5a:28:63,61.906693,35.057594,24,-51,2022-07-14T12:03:23.442+0100,2022-07-14 12:03:24,5.688798594751356,17,True,RSSI
15252,f4:02:28:5a:28:63,61.906693,35.057594,24,-51,2022-07-14T12:03:23.442+0100,2022-07-14 12:03:25,5.688798594751356,17,True,RSSI
15253,f4:02:28:5a:28:63,61.906693,35.057594,24,-51,2022-07-14T12:03:23.442+0100,2022-07-14 12:03:26,5.688798594751356,17,True,RSSI
15254,f4:02:28:5a:28:63,61.906693,35.057594,24,-51,2022-07-14T12:03:23.442+0100,2022-07-14 12:03:27,5.688798594751356,17,True,RSSI
15255,f4:02:28:5a:28:63,61.906693,35.057594,24,-51,2022-07-14T12:03:23.442+0100,2022-07-14 12:03:29,5.688798594751356,17,True,RSSI
15256,f4:02:28:5a:28:63,61.906693,35.057594,24,-51,2022-07-14T12:03:23.442+0100,2022-07-14 12:03:30,5.688798594751356,17,True,RSSI
15257,f4:02:28:5a:28:63,61.906693,35.057594,24,-51,2022-07-14T12:03:23.442+0100,2022-07-14 12:03:31,5.688798594751356,17,True,RSSI
